,눈썹_길이,눈썹_굵기,눈썹_기울기,눈_세로길이,눈_가로길이,비율,눈_눈꼬리기울기,얼굴비율,코_길이,코_폭,콧볼_폭,입_크기,입_윗입술(두께),입_아랫입술(두께),입_입꼬리,턱기울기1,턱기울기2,턱아래면적
1387,64.5,7.333333333333333,0.05714285714285714,20.833333333333332,40.0,0.5208333333333333,0.010944340212632894,0.9118942731277533,68,43,61,1450.68,8.67,12.0,0.08,2.34174669788297,0.472352611861931,0.492031605453474
1388,84.5,9.333333333333334,0.05813953488372093,41.833333333333336,52.5,0.7968253968253969,0.0010885341074020338,0.8734177215189873,93,53,72,2736.51,13.67,17.33,-0.07,2.61852078827670,0.439406179053970,0.880531375245319
1389,86.0,9.333333333333334,0.056818181818181816,34.5,53.5,0.6448598130841121,-0.0003494060097833686,0.8654434250764526,94,61,86,3306.42,17.33,18.67,0.0,2.59411958033539,0.330790853457892,0.802415148084551
1390,76.5,9.333333333333334,0.025,38.666666666666664,48.0,0.8055555555555555,0.0,0.8451178451178452,91,49,66,2190.15,12.0,14.67,0.05,2.50315994336983,0.380825847012355,0.695970331829312
1391,84.0,9.666666666666668,0.023809523809523808,45.166666666666664,54.0,0.8364197530864197,0.01680960548885077,0.8208955223880597,109,57,81,3061.5,15.0,18.67,0.09,2.79865795216002,0.528769285421885,0.955734423112308
1392,80.0,9.166666666666668,0.0125,40.16666666666667,51.0,0.7875816993464053,-0.008076923076923079,0.8376623376623377,93,54,76,2774.19,13.67,17.0,0.0,2.68389792234623,0.462521738864765,0.815880625097274
1393,78.0,8.5,0.012658227848101266,33.0,48.5,0.6804123711340206,0.000637755102040817,0.8571428571428571,86,53,76,2461.76,13.33,15.33,0.02,2.63563971163869,0.389227060851646,0.720206296834337
1394,78.0,8.666666666666668,0.012345679012345678,40.5,50.0,0.81,-0.017607042817126856,0.8733333333333333,90,51,72,2322.03,13.0,16.0,-0.05,2.71224855879942,0.376081795032427,0.763615169822909
1395,85.5,9.333333333333334,0.022727272727272728,41.833333333333336,53.5,0.7819314641744549,-0.008385744234800832,0.889589905362776,98,57,80,3020.68,14.67,17.0,0.02,2.47703435257265,0.358521626294999,0.839125951829761
1396,78.0,8.666666666666668,0.037037037037037035,45.33333333333333,49.5,0.9158249158249158,-0.0012244897959183682,0.8673469387755102,88,50,69,2352.64,13.67,16.0,-0.05,2.61227199296961,0.422083210432264,0.723389653729951
1397,85.5,9.5,0.07608695652173914,36.333333333333336,53.5,0.6791277258566979,-0.019755244755244757,0.8528528528528528,97,60,85,3567.83,17.33,19.67,-0.02,2.75231969140736,0.450132776449928,0.846720998157874
1398,85.5,8.666666666666666,0.10588235294117647,40.0,53.0,0.7547169811320755,0.0010683760683760715,0.88,90,57,76,3426.53,17.33,18.0,-0.12,2.60230120332252,0.201023613228020,0.752911923738051
1399,77.0,8.833333333333332,0.012658227848101266,41.16666666666667,48.5,0.8487972508591066,0.011267006802721094,0.8284789644012945,95,52,73,2526.91,14.0,17.0,0.02,2.68835442218100,0.442311225559177,0.790099300520773
1400,72.5,8.5,0.02666666666666667,35.16666666666667,45.0,0.7814814814814816,0.01111111111111111,0.8229166666666666,85,47,66,2232.54,13.33,15.67,0.0,2.70642242555054,0.425395659401946,0.646100009118788
1401,83.0,9.666666666666668,0.02247191011235955,47.833333333333336,53.5,0.8940809968847353,0.010307477288609368,0.8138138138138138,106,55,78,2939.83,13.33,17.0,0.11,2.67903308777072,0.443056912489811,0.885912632056667
1402,84.5,10.166666666666668,0.011764705882352941,54.66666666666667,55.0,0.993939393939394,0.02083333333333333,0.8293413173652695,105,56,79,2802.45,13.67,16.67,0.08,2.54723703365485,0.404192396573109,0.916262449419405
1403,81.0,9.0,0.024096385542168676,30.5,49.5,0.6161616161616161,-0.009591836734693878,0.8432601880877743,90,55,79,3030.89,15.0,17.0,-0.06,2.77405231891699,0.319841316888426,0.732777198031069
1404,72.0,8.333333333333332,0.013513513513513514,33.5,45.5,0.7362637362637363,0.010144927536231883,0.8461538461538461,87,48,68,2268.65,12.67,16.0,0.03,2.75638087176846,0.476541756871991,0.694344253515218
1405,80.5,9.666666666666666,0.012048192771084338,42.333333333333336,51.5,0.8220064724919094,-0.008861236802413276,0.8375,97,54,75,2614.05,14.33,16.67,-0.04,2.69091174592199,0.367924436991753,0.783775451168732
1406,80.5,9.5,0.011904761904761904,39.5,50.5,0.7821782178217822,0.009019607843137253,0.8870967741935484,94,51,72,2190.15,12.0,15.0,-0.02,2.55424407743542,0.328779290731730,0.778299721222812
1407,87.0,9.833333333333332,0.044444444444444446,44.83333333333333,55.5,0.8078078078078077,-0.0006493506493506496,0.8441176470588235,103,57,81,3165.12,16.0,18.67,-0.06,2.69838622551738,0.412170617126905,0.898551256097462
1408,85.5,10.0,0.03260869565217391,39.166666666666664,53.5,0.7320872274143302,-0.009958071278825996,0.8343023255813954,105,58,83,3362.94,15.67,19.0,0.02,2.74543129667116,0.442496537539743,0.952131716292031
1409,88.5,10.5,0.01098901098901099,52.166666666666664,56.0,0.931547619047619,0.006539074960127594,0.8356940509915014,109,57,80,3121.95,16.0,18.67,-0.02,2.68376553014763,0.379247572812769,0.934181550428000
1410,86.0,10.0,0.011111111111111112,43.0,54.5,0.7889908256880734,0.0008417508417508379,0.8456973293768546,102,57,81,3012.83,15.67,17.67,-0.02,2.70877486894348,0.383047164231836,0.899906585083757
1411,77.5,8.333333333333334,0.025,34.833333333333336,49.0,0.7108843537414966,0.010204081632653059,0.8576158940397351,90,51,73,2714.53,13.33,16.67,0.05,2.78852745611557,0.464687302892469,0.786579457015212
1412,90.5,9.666666666666666,0.07446808510638298,43.333333333333336,57.0,0.760233918128655,-0.008771929824561403,0.8461538461538461,101,62,86,3683.22,17.67,20.0,-0.06,2.72009590389688,0.374203351143159,0.934486495030188
1413,90.0,8.833333333333332,0.07608695652173914,30.666666666666668,55.0,0.5575757575757576,-0.008597883597883597,0.9320987654320988,91,61,85,3202.8,15.67,17.33,-0.06,2.47119624893329,0.279413000514993,0.879863887748011
1414,89.5,9.166666666666668,0.030927835051546393,45.5,59.5,0.7647058823529411,-0.03446327683615819,0.8497109826589595,115,63,87,3692.64,17.33,22.0,0.07,2.74276407931134,0.671269566733014,1.15834340470253
1415,80.5,9.0,0.03488372093023256,43.0,50.0,0.86,0.009999999999999995,0.86084142394822,90,52,72,2625.04,14.0,16.0,-0.07,2.58911700093073,0.329546025302890,0.756104988696340
1416,75.0,8.666666666666668,0.025,43.666666666666664,47.5,0.9192982456140351,0.011746453900709213,0.8333333333333334,96,47,65,2402.1,12.67,16.0,0.0,2.58768615282450,0.395131774704469,0.737251731007716
1417,83.0,9.166666666666668,0.04597701149425287,37.666666666666664,52.5,0.7174603174603175,0.02793904208998549,0.8639240506329114,92,55,77,2939.04,14.67,17.33,-0.04,2.66784175044314,0.388894778139528,0.837224153225183
1418,88.5,10.166666666666668,0.0449438202247191,51.83333333333333,56.5,0.9174041297935103,0.012382445141065825,0.8407079646017699,104,60,83,3359.8,15.33,18.0,0.02,2.57926832596704,0.417259811608331,0.941013305666751
